method,sample_id,latency_ms
RF-Migrate+MSTP,6194,12.62
RF-Migrate+MSTP,6195,12.62
RF-Migrate+MSTP,6196,12.63
RF-Migrate+MSTP,6197,12.63
RF-Migrate+MSTP,6198,12.63
RF-Migrate+MSTP,6199,12.64
RF-Migrate+MSTP,6200,12.64
RF-Migrate+MSTP,6201,12.64
RF-Migrate+MSTP,6202,12.65
RF-Migrate+MSTP,6203,12.65
RF-Migrate+MSTP,6204,12.65
RF-Migrate+MSTP,6205,12.66
RF-Migrate+MSTP,6206,12.66
RF-Migrate+MSTP,6207,12.66
RF-Migrate+MSTP,6208,12.67
RF-Migrate+MSTP,6209,12.67
RF-Migrate+MSTP,6210,12.67
RF-Migrate+MSTP,6211,12.68
RF-Migrate+MSTP,6212,12.68
RF-Migrate+MSTP,6213,12.68
RF-Migrate+MSTP,6214,12.68
RF-Migrate+MSTP,6215,12.69
RF-Migrate+MSTP,6216,12.69
RF-Migrate+MSTP,6217,12.69
RF-Migrate+MSTP,6218,12.7
RF-Migrate+MSTP,6219,12.7
RF-Migrate+MSTP,6220,12.7
RF-Migrate+MSTP,6221,12.71
RF-Migrate+MSTP,6222,12.71
RF-Migrate+MSTP,6223,12.71
RF-Migrate+MSTP,6224,12.72
RF-Migrate+MSTP,6225,12.72
RF-Migrate+MSTP,6226,12.72
RF-Migrate+MSTP,6227,12.73
RF-Migrate+MSTP,6228,12.73
RF-Migrate+MSTP,6229,12.73
RF-Migrate+MSTP,6230,12.74
RF-Migrate+MSTP,6231,12.74
RF-Migrate+MSTP,6232,12.74
RF-Migrate+MSTP,6233,12.75
RF-Migrate+MSTP,6234,12.75
RF-Migrate+MSTP,6235,12.75
RF-Migrate+MSTP,6236,12.75
RF-Migrate+MSTP,6237,12.76
RF-Migrate+MSTP,6238,12.76
RF-Migrate+MSTP,6239,12.76
RF-Migrate+MSTP,6240,12.77
RF-Migrate+MSTP,6241,12.77
RF-Migrate+MSTP,6242,12.78
RF-Migrate+MSTP,6243,12.78
RF-Migrate+MSTP,6244,12.78
RF-Migrate+MSTP,6245,12.78
RF-Migrate+MSTP,6246,12.79
RF-Migrate+MSTP,6247,12.79
RF-Migrate+MSTP,6248,12.79
RF-Migrate+MSTP,6249,12.8
RF-Migrate+MSTP,6250,12.8
RF-Migrate+MSTP,6251,12.8
RF-Migrate+MSTP,6252,12.81
RF-Migrate+MSTP,6253,12.81
RF-Migrate+MSTP,6254,12.81
RF-Migrate+MSTP,6255,12.82
RF-Migrate+MSTP,6256,12.82
RF-Migrate+MSTP,6257,12.82
RF-Migrate+MSTP,6258,12.83
RF-Migrate+MSTP,6259,12.83
RF-Migrate+MSTP,6260,12.83
RF-Migrate+MSTP,6261,12.84
RF-Migrate+MSTP,6262,12.84
RF-Migrate+MSTP,6263,12.84
RF-Migrate+MSTP,6264,12.85
RF-Migrate+MSTP,6265,12.85
RF-Migrate+MSTP,6266,12.85
RF-Migrate+MSTP,6267,12.85
RF-Migrate+MSTP,6268,12.86
RF-Migrate+MSTP,6269,12.86
RF-Migrate+MSTP,6270,12.87
RF-Migrate+MSTP,6271,12.87
RF-Migrate+MSTP,6272,12.87
RF-Migrate+MSTP,6273,12.88
RF-Migrate+MSTP,6274,12.88
RF-Migrate+MSTP,6275,12.88
RF-Migrate+MSTP,6276,12.89
RF-Migrate+MSTP,6277,12.89
RF-Migrate+MSTP,6278,12.89
RF-Migrate+MSTP,6279,12.9
RF-Migrate+MSTP,6280,12.9
RF-Migrate+MSTP,6281,12.9
RF-Migrate+MSTP,6282,12.9
RF-Migrate+MSTP,6283,12.91
RF-Migrate+MSTP,6284,12.91
RF-Migrate+MSTP,6285,12.91
RF-Migrate+MSTP,6286,12.92
RF-Migrate+MSTP,6287,12.92
RF-Migrate+MSTP,6288,12.92
RF-Migrate+MSTP,6289,12.93
RF-Migrate+MSTP,6290,12.93
RF-Migrate+MSTP,6291,12.93
RF-Migrate+MSTP,6292,12.94
RF-Migrate+MSTP,6293,12.94
RF-Migrate+MSTP,6294,12.94
RF-Migrate+MSTP,6295,12.95
RF-Migrate+MSTP,6296,12.95
RF-Migrate+MSTP,6297,12.95
RF-Migrate+MSTP,6298,12.96
RF-Migrate+MSTP,6299,12.96
RF-Migrate+MSTP,6300,12.96
RF-Migrate+MSTP,6301,12.97
RF-Migrate+MSTP,6302,12.97
RF-Migrate+MSTP,6303,12.97
RF-Migrate+MSTP,6304,12.98
RF-Migrate+MSTP,6305,12.98
RF-Migrate+MSTP,6306,12.98
RF-Migrate+MSTP,6307,12.99
RF-Migrate+MSTP,6308,12.99
RF-Migrate+MSTP,6309,12.99
RF-Migrate+MSTP,6310,12.99
RF-Migrate+MSTP,6311,13.0
RF-Migrate+MSTP,6312,13.0
RF-Migrate+MSTP,6313,13.01
RF-Migrate+MSTP,6314,13.01
RF-Migrate+MSTP,6315,13.01
RF-Migrate+MSTP,6316,13.02
RF-Migrate+MSTP,6317,13.02
RF-Migrate+MSTP,6318,13.02
RF-Migrate+MSTP,6319,13.03
RF-Migrate+MSTP,6320,13.03
RF-Migrate+MSTP,6321,13.03
RF-Migrate+MSTP,6322,13.04
RF-Migrate+MSTP,6323,13.04
RF-Migrate+MSTP,6324,13.04
RF-Migrate+MSTP,6325,13.05
RF-Migrate+MSTP,6326,13.05
RF-Migrate+MSTP,6327,13.05
RF-Migrate+MSTP,6328,13.05
RF-Migrate+MSTP,6329,13.06
RF-Migrate+MSTP,6330,13.06
RF-Migrate+MSTP,6331,13.06
RF-Migrate+MSTP,6332,13.07
RF-Migrate+MSTP,6333,13.07
RF-Migrate+MSTP,6334,13.07
RF-Migrate+MSTP,6335,13.08
RF-Migrate+MSTP,6336,13.08
RF-Migrate+MSTP,6337,13.08
RF-Migrate+MSTP,6338,13.09
RF-Migrate+MSTP,6339,13.09
RF-Migrate+MSTP,6340,13.1
RF-Migrate+MSTP,6341,13.1
RF-Migrate+MSTP,6342,13.1
RF-Migrate+MSTP,6343,13.1
RF-Migrate+MSTP,6344,13.11
RF-Migrate+MSTP,6345,13.11
RF-Migrate+MSTP,6346,13.11
RF-Migrate+MSTP,6347,13.12
RF-Migrate+MSTP,6348,13.12
RF-Migrate+MSTP,6349,13.13
RF-Migrate+MSTP,6350,13.13
RF-Migrate+MSTP,6351,13.13
RF-Migrate+MSTP,6352,13.13
RF-Migrate+MSTP,6353,13.14
RF-Migrate+MSTP,6354,13.14
RF-Migrate+MSTP,6355,13.15
RF-Migrate+MSTP,6356,13.15
RF-Migrate+MSTP,6357,13.15
RF-Migrate+MSTP,6358,13.16
RF-Migrate+MSTP,6359,13.16
RF-Migrate+MSTP,6360,13.16
RF-Migrate+MSTP,6361,13.17
RF-Migrate+MSTP,6362,13.17
RF-Migrate+MSTP,6363,13.17
RF-Migrate+MSTP,6364,13.18
RF-Migrate+MSTP,6365,13.18
RF-Migrate+MSTP,6366,13.18
RF-Migrate+MSTP,6367,13.18
RF-Migrate+MSTP,6368,13.19
RF-Migrate+MSTP,6369,13.19
RF-Migrate+MSTP,6370,13.19
RF-Migrate+MSTP,6371,13.2
RF-Migrate+MSTP,6372,13.2
RF-Migrate+MSTP,6373,13.2
RF-Migrate+MSTP,6374,13.21
RF-Migrate+MSTP,6375,13.21
RF-Migrate+MSTP,6376,13.21
RF-Migrate+MSTP,6377,13.22
RF-Migrate+MSTP,6378,13.22
RF-Migrate+MSTP,6379,13.23
RF-Migrate+MSTP,6380,13.23
RF-Migrate+MSTP,6381,13.23
RF-Migrate+MSTP,6382,13.23
RF-Migrate+MSTP,6383,13.24
RF-Migrate+MSTP,6384,13.24
RF-Migrate+MSTP,6385,13.24
RF-Migrate+MSTP,6386,13.25
RF-Migrate+MSTP,6387,13.25
RF-Migrate+MSTP,6388,13.26
RF-Migrate+MSTP,6389,13.26
RF-Migrate+MSTP,6390,13.26
RF-Migrate+MSTP,6391,13.27
RF-Migrate+MSTP,6392,13.27
RF-Migrate+MSTP,6393,13.27
RF-Migrate+MSTP,6394,13.28
RF-Migrate+MSTP,6395,13.28
RF-Migrate+MSTP,6396,13.28
RF-Migrate+MSTP,6397,13.28
RF-Migrate+MSTP,6398,13.29
RF-Migrate+MSTP,6399,13.29
RF-Migrate+MSTP,6400,13.29
RF-Migrate+MSTP,6401,13.3
RF-Migrate+MSTP,6402,13.3
RF-Migrate+MSTP,6403,13.31
RF-Migrate+MSTP,6404,13.31
RF-Migrate+MSTP,6405,13.31
RF-Migrate+MSTP,6406,13.32
RF-Migrate+MSTP,6407,13.32
RF-Migrate+MSTP,6408,13.32
RF-Migrate+MSTP,6409,13.33
RF-Migrate+MSTP,6410,13.33
RF-Migrate+MSTP,6411,13.33
RF-Migrate+MSTP,6412,13.34
RF-Migrate+MSTP,6413,13.34
RF-Migrate+MSTP,6414,13.34
RF-Migrate+MSTP,6415,13.35
RF-Migrate+MSTP,6416,13.35
RF-Migrate+MSTP,6417,13.35
RF-Migrate+MSTP,6418,13.36
RF-Migrate+MSTP,6419,13.36
RF-Migrate+MSTP,6420,13.36
RF-Migrate+MSTP,6421,13.36
RF-Migrate+MSTP,6422,13.37
RF-Migrate+MSTP,6423,13.37
RF-Migrate+MSTP,6424,13.37
RF-Migrate+MSTP,6425,13.38
RF-Migrate+MSTP,6426,13.38
RF-Migrate+MSTP,6427,13.39
RF-Migrate+MSTP,6428,13.39
RF-Migrate+MSTP,6429,13.39
RF-Migrate+MSTP,6430,13.4
RF-Migrate+MSTP,6431,13.4
RF-Migrate+MSTP,6432,13.4
RF-Migrate+MSTP,6433,13.41
RF-Migrate+MSTP,6434,13.41
RF-Migrate+MSTP,6435,13.41
RF-Migrate+MSTP,6436,13.41
RF-Migrate+MSTP,6437,13.42
RF-Migrate+MSTP,6438,13.42
RF-Migrate+MSTP,6439,13.43
RF-Migrate+MSTP,6440,13.43
RF-Migrate+MSTP,6441,13.43
RF-Migrate+MSTP,6442,13.44
RF-Migrate+MSTP,6443,13.44
RF-Migrate+MSTP,6444,13.44
RF-Migrate+MSTP,6445,13.45
RF-Migrate+MSTP,6446,13.45
RF-Migrate+MSTP,6447,13.46
RF-Migrate+MSTP,6448,13.46
RF-Migrate+MSTP,6449,13.46
RF-Migrate+MSTP,6450,13.46
RF-Migrate+MSTP,6451,13.47
RF-Migrate+MSTP,6452,13.47
RF-Migrate+MSTP,6453,13.47
RF-Migrate+MSTP,6454,13.48
RF-Migrate+MSTP,6455,13.48
RF-Migrate+MSTP,6456,13.49
RF-Migrate+MSTP,6457,13.49
RF-Migrate+MSTP,6458,13.49
RF-Migrate+MSTP,6459,13.49
RF-Migrate+MSTP,6460,13.5
RF-Migrate+MSTP,6461,13.5
RF-Migrate+MSTP,6462,13.51
RF-Migrate+MSTP,6463,13.51
RF-Migrate+MSTP,6464,13.51
RF-Migrate+MSTP,6465,13.51
RF-Migrate+MSTP,6466,13.52
RF-Migrate+MSTP,6467,13.52
RF-Migrate+MSTP,6468,13.52
RF-Migrate+MSTP,6469,13.53
RF-Migrate+MSTP,6470,13.53
RF-Migrate+MSTP,6471,13.54
RF-Migrate+MSTP,6472,13.54
RF-Migrate+MSTP,6473,13.54
RF-Migrate+MSTP,6474,13.55
RF-Migrate+MSTP,6475,13.55
RF-Migrate+MSTP,6476,13.55
RF-Migrate+MSTP,6477,13.56
RF-Migrate+MSTP,6478,13.56
RF-Migrate+MSTP,6479,13.56
RF-Migrate+MSTP,6480,13.56
RF-Migrate+MSTP,6481,13.57
RF-Migrate+MSTP,6482,13.57
RF-Migrate+MSTP,6483,13.57
RF-Migrate+MSTP,6484,13.58
RF-Migrate+MSTP,6485,13.58
RF-Migrate+MSTP,6486,13.59
RF-Migrate+MSTP,6487,13.59
RF-Migrate+MSTP,6488,13.59
RF-Migrate+MSTP,6489,13.6
RF-Migrate+MSTP,6490,13.6
RF-Migrate+MSTP,6491,13.6
RF-Migrate+MSTP,6492,13.61
RF-Migrate+MSTP,6493,13.61
RF-Migrate+MSTP,6494,13.61
RF-Migrate+MSTP,6495,13.62
RF-Migrate+MSTP,6496,13.62
RF-Migrate+MSTP,6497,13.62
RF-Migrate+MSTP,6498,13.63
RF-Migrate+MSTP,6499,13.63
RF-Migrate+MSTP,6500,13.63
RF-Migrate+MSTP,6501,13.64
RF-Migrate+MSTP,6502,13.64
RF-Migrate+MSTP,6503,13.65
RF-Migrate+MSTP,6504,13.65
RF-Migrate+MSTP,6505,13.65
RF-Migrate+MSTP,6506,13.66
RF-Migrate+MSTP,6507,13.66
RF-Migrate+MSTP,6508,13.66
RF-Migrate+MSTP,6509,13.66
RF-Migrate+MSTP,6510,13.67
RF-Migrate+MSTP,6511,13.67
RF-Migrate+MSTP,6512,13.68
RF-Migrate+MSTP,6513,13.68
RF-Migrate+MSTP,6514,13.68
RF-Migrate+MSTP,6515,13.69
RF-Migrate+MSTP,6516,13.69
RF-Migrate+MSTP,6517,13.69
RF-Migrate+MSTP,6518,13.7
RF-Migrate+MSTP,6519,13.7
RF-Migrate+MSTP,6520,13.7
RF-Migrate+MSTP,6521,13.71
RF-Migrate+MSTP,6522,13.71
RF-Migrate+MSTP,6523,13.71
RF-Migrate+MSTP,6524,13.72
RF-Migrate+MSTP,6525,13.72
RF-Migrate+MSTP,6526,13.73
RF-Migrate+MSTP,6527,13.73
RF-Migrate+MSTP,6528,13.73
RF-Migrate+MSTP,6529,13.73
RF-Migrate+MSTP,6530,13.74
RF-Migrate+MSTP,6531,13.74
RF-Migrate+MSTP,6532,13.75
RF-Migrate+MSTP,6533,13.75
RF-Migrate+MSTP,6534,13.75
RF-Migrate+MSTP,6535,13.76
RF-Migrate+MSTP,6536,13.76
RF-Migrate+MSTP,6537,13.76
RF-Migrate+MSTP,6538,13.77
RF-Migrate+MSTP,6539,13.77
RF-Migrate+MSTP,6540,13.77
RF-Migrate+MSTP,6541,13.78
RF-Migrate+MSTP,6542,13.78
RF-Migrate+MSTP,6543,13.78
RF-Migrate+MSTP,6544,13.79
RF-Migrate+MSTP,6545,13.79
RF-Migrate+MSTP,6546,13.79
RF-Migrate+MSTP,6547,13.8
RF-Migrate+MSTP,6548,13.8
RF-Migrate+MSTP,6549,13.8
RF-Migrate+MSTP,6550,13.81
RF-Migrate+MSTP,6551,13.81
RF-Migrate+MSTP,6552,13.81
RF-Migrate+MSTP,6553,13.82
RF-Migrate+MSTP,6554,13.82
RF-Migrate+MSTP,6555,13.83
RF-Migrate+MSTP,6556,13.83
RF-Migrate+MSTP,6557,13.83
RF-Migrate+MSTP,6558,13.84
RF-Migrate+MSTP,6559,13.84
RF-Migrate+MSTP,6560,13.84
RF-Migrate+MSTP,6561,13.85
RF-Migrate+MSTP,6562,13.85
RF-Migrate+MSTP,6563,13.85
RF-Migrate+MSTP,6564,13.86
RF-Migrate+MSTP,6565,13.86
RF-Migrate+MSTP,6566,13.86
RF-Migrate+MSTP,6567,13.87
RF-Migrate+MSTP,6568,13.87
RF-Migrate+MSTP,6569,13.87
RF-Migrate+MSTP,6570,13.88
RF-Migrate+MSTP,6571,13.88
RF-Migrate+MSTP,6572,13.88
RF-Migrate+MSTP,6573,13.89
RF-Migrate+MSTP,6574,13.89
RF-Migrate+MSTP,6575,13.9
RF-Migrate+MSTP,6576,13.9
RF-Migrate+MSTP,6577,13.9
RF-Migrate+MSTP,6578,13.9
RF-Migrate+MSTP,6579,13.91
RF-Migrate+MSTP,6580,13.91
RF-Migrate+MSTP,6581,13.92
RF-Migrate+MSTP,6582,13.92
RF-Migrate+MSTP,6583,13.93
RF-Migrate+MSTP,6584,13.93
RF-Migrate+MSTP,6585,13.93
RF-Migrate+MSTP,6586,13.93
RF-Migrate+MSTP,6587,13.94
RF-Migrate+MSTP,6588,13.94
RF-Migrate+MSTP,6589,13.94
RF-Migrate+MSTP,6590,13.95
RF-Migrate+MSTP,6591,13.95
RF-Migrate+MSTP,6592,13.96
RF-Migrate+MSTP,6593,13.96
RF-Migrate+MSTP,6594,13.96
RF-Migrate+MSTP,6595,13.97
RF-Migrate+MSTP,6596,13.97
RF-Migrate+MSTP,6597,13.97
RF-Migrate+MSTP,6598,13.98
RF-Migrate+MSTP,6599,13.98
RF-Migrate+MSTP,6600,13.98
RF-Migrate+MSTP,6601,13.99
RF-Migrate+MSTP,6602,13.99
RF-Migrate+MSTP,6603,13.99
RF-Migrate+MSTP,6604,14.0
RF-Migrate+MSTP,6605,14.0
RF-Migrate+MSTP,6606,14.01
RF-Migrate+MSTP,6607,14.01
RF-Migrate+MSTP,6608,14.01
RF-Migrate+MSTP,6609,14.02
RF-Migrate+MSTP,6610,14.02
RF-Migrate+MSTP,6611,14.02
RF-Migrate+MSTP,6612,14.02
RF-Migrate+MSTP,6613,14.03
RF-Migrate+MSTP,6614,14.03
RF-Migrate+MSTP,6615,14.04
RF-Migrate+MSTP,6616,14.04
RF-Migrate+MSTP,6617,14.04
RF-Migrate+MSTP,6618,14.05
RF-Migrate+MSTP,6619,14.05
RF-Migrate+MSTP,6620,14.05
RF-Migrate+MSTP,6621,14.06
RF-Migrate+MSTP,6622,14.06
RF-Migrate+MSTP,6623,14.06
RF-Migrate+MSTP,6624,14.07
RF-Migrate+MSTP,6625,14.07
RF-Migrate+MSTP,6626,14.08
RF-Migrate+MSTP,6627,14.08
RF-Migrate+MSTP,6628,14.08
RF-Migrate+MSTP,6629,14.09
RF-Migrate+MSTP,6630,14.09
RF-Migrate+MSTP,6631,14.09
RF-Migrate+MSTP,6632,14.1
RF-Migrate+MSTP,6633,14.1
RF-Migrate+MSTP,6634,14.1
RF-Migrate+MSTP,6635,14.11
RF-Migrate+MSTP,6636,14.11
RF-Migrate+MSTP,6637,14.11
RF-Migrate+MSTP,6638,14.12
RF-Migrate+MSTP,6639,14.12
RF-Migrate+MSTP,6640,14.13
RF-Migrate+MSTP,6641,14.13
RF-Migrate+MSTP,6642,14.13
RF-Migrate+MSTP,6643,14.14
RF-Migrate+MSTP,6644,14.14
RF-Migrate+MSTP,6645,14.14
RF-Migrate+MSTP,6646,14.15
RF-Migrate+MSTP,6647,14.15
RF-Migrate+MSTP,6648,14.15
RF-Migrate+MSTP,6649,14.16
RF-Migrate+MSTP,6650,14.16
RF-Migrate+MSTP,6651,14.16
RF-Migrate+MSTP,6652,14.17
RF-Migrate+MSTP,6653,14.17
RF-Migrate+MSTP,6654,14.17
RF-Migrate+MSTP,6655,14.18
RF-Migrate+MSTP,6656,14.18
RF-Migrate+MSTP,6657,14.19
RF-Migrate+MSTP,6658,14.19
RF-Migrate+MSTP,6659,14.19
RF-Migrate+MSTP,6660,14.2
RF-Migrate+MSTP,6661,14.2
RF-Migrate+MSTP,6662,14.2
RF-Migrate+MSTP,6663,14.21
RF-Migrate+MSTP,6664,14.21
RF-Migrate+MSTP,6665,14.21
RF-Migrate+MSTP,6666,14.22
RF-Migrate+MSTP,6667,14.22
RF-Migrate+MSTP,6668,14.23
RF-Migrate+MSTP,6669,14.23
RF-Migrate+MSTP,6670,14.23
RF-Migrate+MSTP,6671,14.24
RF-Migrate+MSTP,6672,14.24
RF-Migrate+MSTP,6673,14.24
RF-Migrate+MSTP,6674,14.25
RF-Migrate+MSTP,6675,14.25
RF-Migrate+MSTP,6676,14.25
RF-Migrate+MSTP,6677,14.26
RF-Migrate+MSTP,6678,14.26
RF-Migrate+MSTP,6679,14.27
RF-Migrate+MSTP,6680,14.27
RF-Migrate+MSTP,6681,14.27
RF-Migrate+MSTP,6682,14.28
RF-Migrate+MSTP,6683,14.28
RF-Migrate+MSTP,6684,14.28
RF-Migrate+MSTP,6685,14.29
RF-Migrate+MSTP,6686,14.29
RF-Migrate+MSTP,6687,14.29
RF-Migrate+MSTP,6688,14.3
RF-Migrate+MSTP,6689,14.3
RF-Migrate+MSTP,6690,14.31
RF-Migrate+MSTP,6691,14.31
RF-Migrate+MSTP,6692,14.31
RF-Migrate+MSTP,6693,14.32
RF-Migrate+MSTP,6694,14.32
RF-Migrate+MSTP,6695,14.32
RF-Migrate+MSTP,6696,14.33
RF-Migrate+MSTP,6697,14.33
RF-Migrate+MSTP,6698,14.33
RF-Migrate+MSTP,6699,14.34
RF-Migrate+MSTP,6700,14.34
RF-Migrate+MSTP,6701,14.34
RF-Migrate+MSTP,6702,14.35
RF-Migrate+MSTP,6703,14.35
RF-Migrate+MSTP,6704,14.36
RF-Migrate+MSTP,6705,14.36
RF-Migrate+MSTP,6706,14.36
RF-Migrate+MSTP,6707,14.37
RF-Migrate+MSTP,6708,14.37
RF-Migrate+MSTP,6709,14.37
RF-Migrate+MSTP,6710,14.38
RF-Migrate+MSTP,6711,14.38
RF-Migrate+MSTP,6712,14.39
RF-Migrate+MSTP,6713,14.39
RF-Migrate+MSTP,6714,14.39
RF-Migrate+MSTP,6715,14.4
RF-Migrate+MSTP,6716,14.4
RF-Migrate+MSTP,6717,14.4
RF-Migrate+MSTP,6718,14.41
RF-Migrate+MSTP,6719,14.41
RF-Migrate+MSTP,6720,14.41
RF-Migrate+MSTP,6721,14.42
RF-Migrate+MSTP,6722,14.42
RF-Migrate+MSTP,6723,14.43
RF-Migrate+MSTP,6724,14.43
RF-Migrate+MSTP,6725,14.43
RF-Migrate+MSTP,6726,14.43
RF-Migrate+MSTP,6727,14.44
RF-Migrate+MSTP,6728,14.44
RF-Migrate+MSTP,6729,14.45
RF-Migrate+MSTP,6730,14.45
RF-Migrate+MSTP,6731,14.45
RF-Migrate+MSTP,6732,14.46
RF-Migrate+MSTP,6733,14.46
RF-Migrate+MSTP,6734,14.47
RF-Migrate+MSTP,6735,14.47
RF-Migrate+MSTP,6736,14.47
RF-Migrate+MSTP,6737,14.48
RF-Migrate+MSTP,6738,14.48
RF-Migrate+MSTP,6739,14.48
RF-Migrate+MSTP,6740,14.49
RF-Migrate+MSTP,6741,14.49
RF-Migrate+MSTP,6742,14.49
RF-Migrate+MSTP,6743,14.5
RF-Migrate+MSTP,6744,14.5
RF-Migrate+MSTP,6745,14.51
RF-Migrate+MSTP,6746,14.51
RF-Migrate+MSTP,6747,14.51
RF-Migrate+MSTP,6748,14.51
RF-Migrate+MSTP,6749,14.52
RF-Migrate+MSTP,6750,14.53
RF-Migrate+MSTP,6751,14.53
RF-Migrate+MSTP,6752,14.53
RF-Migrate+MSTP,6753,14.53
RF-Migrate+MSTP,6754,14.54
RF-Migrate+MSTP,6755,14.54
RF-Migrate+MSTP,6756,14.55
RF-Migrate+MSTP,6757,14.55
RF-Migrate+MSTP,6758,14.55
RF-Migrate+MSTP,6759,14.56
RF-Migrate+MSTP,6760,14.56
RF-Migrate+MSTP,6761,14.56
RF-Migrate+MSTP,6762,14.57
RF-Migrate+MSTP,6763,14.57
RF-Migrate+MSTP,6764,14.58
RF-Migrate+MSTP,6765,14.58
RF-Migrate+MSTP,6766,14.58
RF-Migrate+MSTP,6767,14.58
RF-Migrate+MSTP,6768,14.59
RF-Migrate+MSTP,6769,14.6
RF-Migrate+MSTP,6770,14.6
RF-Migrate+MSTP,6771,14.6
RF-Migrate+MSTP,6772,14.6
RF-Migrate+MSTP,6773,14.61
RF-Migrate+MSTP,6774,14.61
RF-Migrate+MSTP,6775,14.61
RF-Migrate+MSTP,6776,14.62
RF-Migrate+MSTP,6777,14.62
RF-Migrate+MSTP,6778,14.63
RF-Migrate+MSTP,6779,14.63
RF-Migrate+MSTP,6780,14.64
RF-Migrate+MSTP,6781,14.64
RF-Migrate+MSTP,6782,14.64
RF-Migrate+MSTP,6783,14.65
RF-Migrate+MSTP,6784,14.65
RF-Migrate+MSTP,6785,14.65
RF-Migrate+MSTP,6786,14.65
RF-Migrate+MSTP,6787,14.66
RF-Migrate+MSTP,6788,14.66
RF-Migrate+MSTP,6789,14.67
RF-Migrate+MSTP,6790,14.67
RF-Migrate+MSTP,6791,14.67
RF-Migrate+MSTP,6792,14.68
RF-Migrate+MSTP,6793,14.68
RF-Migrate+MSTP,6794,14.69
RF-Migrate+MSTP,6795,14.69
RF-Migrate+MSTP,6796,14.69
RF-Migrate+MSTP,6797,14.7
RF-Migrate+MSTP,6798,14.7
RF-Migrate+MSTP,6799,14.7
RF-Migrate+MSTP,6800,14.71
RF-Migrate+MSTP,6801,14.71
RF-Migrate+MSTP,6802,14.72
RF-Migrate+MSTP,6803,14.72
RF-Migrate+MSTP,6804,14.72
RF-Migrate+MSTP,6805,14.73
RF-Migrate+MSTP,6806,14.73
RF-Migrate+MSTP,6807,14.74
RF-Migrate+MSTP,6808,14.74
RF-Migrate+MSTP,6809,14.74
RF-Migrate+MSTP,6810,14.74
RF-Migrate+MSTP,6811,14.75
RF-Migrate+MSTP,6812,14.75
RF-Migrate+MSTP,6813,14.76
RF-Migrate+MSTP,6814,14.76
RF-Migrate+MSTP,6815,14.77
RF-Migrate+MSTP,6816,14.77
RF-Migrate+MSTP,6817,14.77
RF-Migrate+MSTP,6818,14.77
RF-Migrate+MSTP,6819,14.78
RF-Migrate+MSTP,6820,14.78
RF-Migrate+MSTP,6821,14.79
RF-Migrate+MSTP,6822,14.79
RF-Migrate+MSTP,6823,14.79
RF-Migrate+MSTP,6824,14.8
RF-Migrate+MSTP,6825,14.8
RF-Migrate+MSTP,6826,14.8
RF-Migrate+MSTP,6827,14.81
RF-Migrate+MSTP,6828,14.81
RF-Migrate+MSTP,6829,14.81
RF-Migrate+MSTP,6830,14.82
RF-Migrate+MSTP,6831,14.82
RF-Migrate+MSTP,6832,14.83
RF-Migrate+MSTP,6833,14.83
RF-Migrate+MSTP,6834,14.84
RF-Migrate+MSTP,6835,14.84
RF-Migrate+MSTP,6836,14.84
RF-Migrate+MSTP,6837,14.85
RF-Migrate+MSTP,6838,14.85
RF-Migrate+MSTP,6839,14.85
RF-Migrate+MSTP,6840,14.86
RF-Migrate+MSTP,6841,14.86
RF-Migrate+MSTP,6842,14.86
RF-Migrate+MSTP,6843,14.87
RF-Migrate+MSTP,6844,14.87
RF-Migrate+MSTP,6845,14.87
RF-Migrate+MSTP,6846,14.88
RF-Migrate+MSTP,6847,14.88
RF-Migrate+MSTP,6848,14.89
RF-Migrate+MSTP,6849,14.89
RF-Migrate+MSTP,6850,14.89
RF-Migrate+MSTP,6851,14.9
RF-Migrate+MSTP,6852,14.9
RF-Migrate+MSTP,6853,14.91
RF-Migrate+MSTP,6854,14.91
RF-Migrate+MSTP,6855,14.91
RF-Migrate+MSTP,6856,14.92
RF-Migrate+MSTP,6857,14.92
RF-Migrate+MSTP,6858,14.93
RF-Migrate+MSTP,6859,14.93
RF-Migrate+MSTP,6860,14.93
RF-Migrate+MSTP,6861,14.94
RF-Migrate+MSTP,6862,14.94
RF-Migrate+MSTP,6863,14.94
RF-Migrate+MSTP,6864,14.95
RF-Migrate+MSTP,6865,14.95
RF-Migrate+MSTP,6866,14.95
RF-Migrate+MSTP,6867,14.96
RF-Migrate+MSTP,6868,14.96
RF-Migrate+MSTP,6869,14.97
RF-Migrate+MSTP,6870,14.97
RF-Migrate+MSTP,6871,14.98
RF-Migrate+MSTP,6872,14.98
RF-Migrate+MSTP,6873,14.98
RF-Migrate+MSTP,6874,14.98
RF-Migrate+MSTP,6875,14.99
RF-Migrate+MSTP,6876,14.99
RF-Migrate+MSTP,6877,15.0
RF-Migrate+MSTP,6878,15.0
RF-Migrate+MSTP,6879,15.0
RF-Migrate+MSTP,6880,15.01
RF-Migrate+MSTP,6881,15.01
RF-Migrate+MSTP,6882,15.02
RF-Migrate+MSTP,6883,15.02
RF-Migrate+MSTP,6884,15.02
RF-Migrate+MSTP,6885,15.03
RF-Migrate+MSTP,6886,15.03
RF-Migrate+MSTP,6887,15.03
RF-Migrate+MSTP,6888,15.04
RF-Migrate+MSTP,6889,15.04
RF-Migrate+MSTP,6890,15.05
RF-Migrate+MSTP,6891,15.05
RF-Migrate+MSTP,6892,15.05
